txn_id,account_id,txn_date,ingestion_date,amount,currency,txn_type,status
txn_005922,acc_014,2025-08-02,2025-08-03,49.39,['EUR'],DEPOSIT,COMPLETED
txn_005784,acc_944,2025-08-02,2025-08-03,-426.27,['EUR'],FEE,COMPLETED
txn_000783,acc_953,2025-08-02,2025-08-02,882.81,['EUR'],TRANSFER,SETTLED
txn_003783,acc_427,2025-08-02,2025-08-02,-27.39,['EUR'],FEE,OK
txn_007619,acc_760,2025-08-02,2025-08-02,649.67,['EUR'],PAYMENT,SETTLED
txn_007663,acc_621,2025-08-02,2025-08-02,868.98,['EUR'],TRANSFER,COMPLETED
txn_008835,acc_211,2025-08-03,2025-08-03,-191.2,['EUR'],REFUND,COMPLETED
txn_009874,acc_109,2025-08-03,2025-08-03,-84.73,['EUR'],REFUND,SETTLED
txn_008905,acc_183,2025-08-03,2025-08-03,-95.17,['EUR'],FEE,COMPLETED
txn_009372,acc_797,2025-08-03,2025-08-03,746.98,['EUR'],PAYMENT,COMPLETED
txn_007106,acc_496,2025-08-03,2025-08-03,65.69,['EUR'],CARD,COMPLETED
txn_006451,acc_496,2025-08-03,2025-08-03,-352.55,['EUR'],WITHDRAWAL,PENDING
txn_009145,acc_290,2025-08-03,2025-08-03,9559.94,['EUR'],PAYMENT,CANCELLED
txn_008388,acc_469,2025-08-03,2025-08-06,-46.38,['EUR'],FEE,CANCELLED
txn_009778,acc_288,2025-08-03,2025-08-03,42.79,['EUR'],DEPOSIT,COMPLETED
txn_007117,acc_078,2025-08-03,2025-08-04,425.26,['EUR'],PAYMENT,SETTLED
txn_007659,acc_347,2025-08-03,2025-08-03,-22.48,['EUR'],WITHDRAWAL,OK
txn_008891,acc_465,2025-08-03,2025-08-04,-879.85,['EUR'],REFUND,SETTLED
txn_005000,acc_446,2025-08-03,2025-08-04,-8518.52,['EUR'],REFUND,CANCELLED
txn_003439,acc_989,2025-08-03,2025-08-03,53.36,['EUR'],DEPOSIT,COMPLETED
txn_001761,acc_705,2025-08-03,2025-08-03,-38.65,['EUR'],WITHDRAWAL,COMPLETED
txn_000081,acc_552,2025-08-03,2025-08-03,-591.52,['EUR'],WITHDRAWAL,FAILED
txn_000465,acc_504,2025-08-03,2025-08-05,-9753.03,['EUR'],TRANSFER,COMPLETED
txn_004425,acc_177,2025-08-03,2025-08-05,79.5,['EUR'],DEPOSIT,SETTLED
txn_001452,acc_253,2025-08-03,2025-08-03,5.71,['EUR'],CARD,COMPLETED
txn_002564,acc_176,2025-08-03,2025-08-04,-34.67,['EUR'],FEE,COMPLETED
txn_005545,acc_578,2025-08-03,2025-08-05,83.56,['EUR'],PAYMENT,FAILED
txn_001284,acc_436,2025-08-03,2025-08-03,-463.03,['EUR'],FEE,SETTLED
txn_003935,acc_287,2025-08-03,2025-08-03,83.56,['EUR'],CARD,FAILED
txn_000957,acc_204,2025-08-03,2025-08-03,908.54,['EUR'],TRANSFER,COMPLETED
txn_001894,acc_421,2025-08-03,2025-08-03,3.88,['EUR'],TRANSFER,SETTLED
txn_006849,acc_136,2025-08-04,2025-08-04,-7.76,['EUR'],REFUND,PENDING
txn_004971,acc_586,2025-08-04,2025-08-04,586.32,['EUR'],PAYMENT,SETTLED
txn_007185,acc_513,2025-08-04,2025-08-04,-69.07,['EUR'],REFUND,COMPLETED
txn_002180,acc_081,2025-08-04,2025-08-04,-77.8,['EUR'],TRANSFER,SETTLED
txn_009230,acc_647,2025-08-04,2025-08-05,-73.86,['EUR'],WITHDRAWAL,SETTLED
txn_001858,acc_184,2025-08-04,2025-08-05,-68.55,['EUR'],FEE,COMPLETED
txn_005515,acc_503,2025-08-04,2025-08-04,28.02,['EUR'],TRANSFER,COMPLETED
txn_006807,acc_217,2025-08-04,2025-08-04,180.77,['EUR'],DEPOSIT,OK
txn_004111,acc_213,2025-08-04,2025-08-04,474.09,['EUR'],DEPOSIT,COMPLETED
txn_001234,acc_546,2025-08-04,2025-08-04,-1.51,['EUR'],TRANSFER,COMPLETED
txn_004205,acc_091,2025-08-04,2025-08-04,84.38,['EUR'],CARD,COMPLETED
txn_004378,acc_678,2025-08-04,2025-08-04,-491.94,['EUR'],WITHDRAWAL,COMPLETED
txn_004408,acc_767,2025-08-04,2025-08-11,-752.76,['EUR'],REFUND,CANCELLED
txn_009179,acc_090,2025-08-04,2025-08-04,-7480.32,['EUR'],WITHDRAWAL,COMPLETED
txn_003505,acc_200,2025-08-04,2025-08-04,-894.13,['EUR'],REFUND,COMPLETED
txn_009980,acc_481,2025-08-04,2025-08-07,-658.42,['EUR'],WITHDRAWAL,COMPLETED
txn_003741,acc_500,2025-08-04,2025-08-04,74.3,['EUR'],CARD,COMPLETED
txn_006662,acc_192,2025-08-04,2025-08-04,89.45,['EUR'],CARD,COMPLETED
txn_001548,acc_714,2025-08-04,2025-08-04,17.44,['EUR'],DEPOSIT,COMPLETED
txn_003841,acc_882,2025-08-04,2025-08-05,5.01,['EUR'],PAYMENT,SETTLED
txn_000079,acc_399,2025-08-04,2025-08-05,6256.71,['EUR'],PAYMENT,COMPLETED
txn_000095,acc_843,2025-08-04,2025-08-05,-43.92,['EUR'],REFUND,SETTLED
txn_009439,acc_902,2025-08-04,2025-08-04,518.11,['EUR'],DEPOSIT,COMPLETED
txn_007991,acc_842,2025-08-04,2025-08-04,-842.54,['EUR'],REFUND,FAILED
txn_006052,acc_280,2025-08-04,2025-08-04,213.5,['EUR'],DEPOSIT,COMPLETED
txn_002885,acc_860,2025-08-04,2025-08-07,420.55,['EUR'],CARD,SETTLED
txn_008383,acc_844,2025-08-05,2025-08-05,-38.21,['EUR'],FEE,COMPLETED
txn_009154,acc_516,2025-08-05,2025-08-06,91.88,['EUR'],DEPOSIT,COMPLETED
txn_004177,acc_291,2025-08-05,2025-08-05,32.95,['EUR'],CARD,PENDING
txn_005203,acc_746,2025-08-05,2025-08-05,-847.51,['EUR'],REFUND,PENDING
txn_007705,acc_814,2025-08-05,2025-08-06,-66.52,['EUR'],FEE,COMPLETED
txn_005426,acc_065,2025-08-05,2025-08-06,-55.47,['EUR'],WITHDRAWAL,COMPLETED
txn_009504,acc_818,2025-08-05,2025-08-08,-17.21,['EUR'],FEE,OK
txn_003502,acc_960,2025-08-05,2025-08-05,-12.12,['EUR'],WITHDRAWAL,FAILED
txn_005463,acc_792,2025-08-05,2025-08-06,-99.2,['EUR'],FEE,COMPLETED
txn_006499,acc_831,2025-08-05,2025-08-05,128.0,['EUR'],PAYMENT,COMPLETED
txn_006158,acc_513,2025-08-05,2025-08-05,320.48,['EUR'],PAYMENT,COMPLETED
txn_008013,acc_676,2025-08-05,2025-08-05,-10.19,['EUR'],WITHDRAWAL,FAILED
txn_009985,acc_842,2025-08-05,2025-08-07,-2455.5,['EUR'],FEE,PENDING
txn_001583,acc_611,2025-08-05,2025-08-05,-834.3,['EUR'],WITHDRAWAL,COMPLETED
txn_003598,acc_032,2025-08-05,2025-08-06,-30.34,['EUR'],FEE,SETTLED
txn_006460,acc_062,2025-08-05,2025-08-05,20.05,['EUR'],CARD,SETTLED
txn_006635,acc_560,2025-08-05,2025-08-05,-709.85,['EUR'],WITHDRAWAL,COMPLETED
txn_000186,acc_889,2025-08-05,2025-08-05,-1463.01,['EUR'],REFUND,SETTLED
txn_002085,acc_697,2025-08-05,2025-08-07,86.51,['EUR'],PAYMENT,COMPLETED
txn_000609,acc_828,2025-08-05,2025-08-05,11.54,['EUR'],DEPOSIT,COMPLETED
txn_009423,acc_073,2025-08-05,2025-08-05,149.32,['EUR'],DEPOSIT,COMPLETED
txn_006480,acc_130,2025-08-05,2025-08-06,-614.48,['EUR'],REFUND,COMPLETED
txn_001058,acc_582,2025-08-05,2025-08-05,42.7,['EUR'],CARD,SETTLED
txn_006117,acc_656,2025-08-05,2025-08-05,74.72,['EUR'],DEPOSIT,COMPLETED
txn_000791,acc_375,2025-08-05,2025-08-06,-32.75,['EUR'],WITHDRAWAL,SETTLED
txn_006642,acc_766,2025-08-05,2025-08-05,-367.88,['EUR'],REFUND,CANCELLED
txn_009195,acc_860,2025-08-05,2025-08-05,28.88,['EUR'],CARD,CANCELLED
txn_000330,acc_545,2025-08-06,2025-08-06,23.74,['EUR'],DEPOSIT,COMPLETED
txn_003678,acc_756,2025-08-06,2025-08-06,-91.0,['EUR'],WITHDRAWAL,SETTLED
txn_001341,acc_754,2025-08-06,2025-08-07,-48.29,['EUR'],FEE,COMPLETED
txn_008648,acc_320,2025-08-06,2025-08-06,27.62,['EUR'],CARD,COMPLETED
txn_004062,acc_585,2025-08-06,2025-08-07,60.75,['EUR'],DEPOSIT,COMPLETED
txn_004744,acc_035,2025-08-06,2025-08-06,73.13,['EUR'],DEPOSIT,SETTLED
txn_004352,acc_456,2025-08-06,2025-08-06,-25.75,['EUR'],TRANSFER,COMPLETED
txn_007436,acc_426,2025-08-06,2025-08-07,746.49,['EUR'],DEPOSIT,COMPLETED
txn_001661,acc_152,2025-08-06,2025-08-06,-46.25,['EUR'],WITHDRAWAL,COMPLETED
txn_003469,acc_607,2025-08-06,2025-08-06,21.92,['EUR'],DEPOSIT,COMPLETED
txn_000413,acc_105,2025-08-06,2025-08-06,-688.3,['EUR'],TRANSFER,FAILED
txn_005477,acc_803,2025-08-06,2025-08-06,-6885.87,['EUR'],TRANSFER,PENDING
txn_008014,acc_642,2025-08-06,2025-08-06,199.23,['EUR'],TRANSFER,COMPLETED
txn_003151,acc_791,2025-08-06,2025-08-06,64.61,['EUR'],PAYMENT,COMPLETED
txn_000967,acc_544,2025-08-06,2025-08-06,81.16,['EUR'],PAYMENT,PENDING
txn_002680,acc_864,2025-08-06,2025-08-06,25.36,['EUR'],DEPOSIT,PENDING
txn_005140,acc_521,2025-08-06,2025-08-06,51.33,['EUR'],PAYMENT,SETTLED
txn_002770,acc_078,2025-08-06,2025-08-06,11.98,['EUR'],TRANSFER,COMPLETED
txn_009114,acc_495,2025-08-06,2025-08-06,822.5,['EUR'],PAYMENT,COMPLETED
txn_005850,acc_250,2025-08-06,2025-08-06,68.54,['EUR'],CARD,PENDING
txn_002787,acc_354,2025-08-06,2025-08-09,-3509.69,['EUR'],REFUND,CANCELLED
txn_002137,acc_417,2025-08-06,2025-08-06,-219.11,['EUR'],REFUND,SETTLED
txn_009937,acc_743,2025-08-06,2025-08-06,748.17,['EUR'],DEPOSIT,PENDING
txn_001004,acc_747,2025-08-06,2025-08-06,-225.61,['EUR'],WITHDRAWAL,SETTLED
txn_001746,acc_293,2025-08-07,2025-08-09,32.54,['EUR'],TRANSFER,COMPLETED
txn_005398,acc_529,2025-08-07,2025-08-07,88.58,['EUR'],PAYMENT,CANCELLED
txn_001802,acc_599,2025-08-07,2025-08-07,-430.55,['EUR'],FEE,COMPLETED
txn_005966,acc_082,2025-08-07,2025-08-07,-73.38,['EUR'],FEE,COMPLETED
txn_006004,acc_202,2025-08-07,2025-08-07,52.8,['EUR'],DEPOSIT,COMPLETED
txn_001486,acc_395,2025-08-07,2025-08-08,-65.88,['EUR'],TRANSFER,SETTLED
txn_002992,acc_503,2025-08-07,2025-08-08,-308.19,['EUR'],FEE,SETTLED
txn_001451,acc_660,2025-08-07,2025-08-07,-11.9,['EUR'],REFUND,COMPLETED
txn_000973,acc_771,2025-08-07,2025-08-07,-94.66,['EUR'],WITHDRAWAL,SETTLED
txn_002279,acc_644,2025-08-07,2025-08-07,6357.45,['EUR'],DEPOSIT,COMPLETED
txn_008475,acc_146,2025-08-07,2025-08-07,-90.17,['EUR'],TRANSFER,COMPLETED
txn_008012,acc_820,2025-08-07,2025-08-10,-80.35,['EUR'],REFUND,SETTLED
txn_009307,acc_750,2025-08-07,2025-08-07,507.64,['EUR'],DEPOSIT,COMPLETED
txn_005503,acc_093,2025-08-07,2025-08-08,-549.44,['EUR'],REFUND,SETTLED
txn_004859,acc_560,2025-08-07,2025-08-07,-19.38,['EUR'],TRANSFER,PENDING
txn_001954,acc_406,2025-08-07,2025-08-09,-818.29,['EUR'],FEE,SETTLED
txn_008960,acc_186,2025-08-07,2025-08-07,-48.8,['EUR'],REFUND,COMPLETED
txn_004812,acc_968,2025-08-07,2025-08-07,-66.68,['EUR'],REFUND,COMPLETED
txn_001943,acc_810,2025-08-07,2025-08-07,56.25,['EUR'],PAYMENT,COMPLETED
txn_007109,acc_563,2025-08-07,2025-08-07,19.95,['EUR'],DEPOSIT,COMPLETED
txn_006775,acc_981,2025-08-07,2025-08-07,-676.44,['EUR'],FEE,CANCELLED
txn_005468,acc_787,2025-08-07,2025-08-09,3205.55,['EUR'],TRANSFER,PENDING
txn_005714,acc_917,2025-08-07,2025-08-07,38.95,['EUR'],CARD,COMPLETED
txn_004454,acc_051,2025-08-07,2025-08-07,-877.99,['EUR'],REFUND,COMPLETED
txn_006571,acc_500,2025-08-08,2025-08-09,10.14,['EUR'],PAYMENT,COMPLETED
txn_001263,acc_652,2025-08-08,2025-08-09,-5.57,['EUR'],WITHDRAWAL,SETTLED
txn_003690,acc_324,2025-08-08,2025-08-08,885.63,['EUR'],PAYMENT,SETTLED
txn_001541,acc_351,2025-08-08,2025-08-08,-3672.14,['EUR'],TRANSFER,CANCELLED
txn_001437,acc_914,2025-08-08,2025-08-08,81.34,['EUR'],CARD,OK
txn_007931,acc_706,2025-08-08,2025-08-09,63.17,['EUR'],PAYMENT,COMPLETED
txn_009113,acc_381,2025-08-08,2025-08-11,988.71,['EUR'],DEPOSIT,COMPLETED
txn_001244,acc_902,2025-08-08,2025-08-09,191.15,['EUR'],PAYMENT,CANCELLED
txn_005040,acc_807,2025-08-08,2025-08-08,-12.39,['EUR'],REFUND,PENDING
txn_003449,acc_829,2025-08-08,2025-08-08,-33.45,['EUR'],REFUND,COMPLETED
txn_003468,acc_035,2025-08-08,2025-08-08,4.61,['EUR'],PAYMENT,COMPLETED
txn_006297,acc_450,2025-08-08,2025-08-09,-88.33,['EUR'],REFUND,CANCELLED
txn_008640,acc_564,2025-08-08,2025-08-08,-66.95,['EUR'],WITHDRAWAL,COMPLETED
txn_002344,acc_505,2025-08-08,2025-08-08,-940.94,['EUR'],FEE,PENDING
txn_004150,acc_464,2025-08-08,2025-08-08,69.55,['EUR'],CARD,COMPLETED
txn_004373,acc_526,2025-08-08,2025-08-09,-10.87,['EUR'],FEE,FAILED
txn_000416,acc_170,2025-08-08,2025-08-08,-806.36,['EUR'],FEE,COMPLETED
txn_004364,acc_962,2025-08-08,2025-08-09,9.76,['EUR'],TRANSFER,OK
txn_008089,acc_003,2025-08-08,2025-08-08,-55.99,['EUR'],FEE,SETTLED
txn_003826,acc_193,2025-08-08,2025-08-08,-314.96,['EUR'],FEE,OK
txn_008657,acc_120,2025-08-08,2025-08-11,-92.64,['EUR'],FEE,PENDING
txn_000428,acc_208,2025-08-08,2025-08-09,9184.66,['EUR'],PAYMENT,COMPLETED
txn_000438,acc_323,2025-08-08,2025-08-08,323.01,['EUR'],PAYMENT,COMPLETED
txn_005888,acc_226,2025-08-08,2025-08-09,-94.48,['EUR'],TRANSFER,COMPLETED
txn_003537,acc_624,2025-08-08,2025-08-08,-1920.74,['EUR'],REFUND,SETTLED
txn_002611,acc_427,2025-08-08,2025-08-08,-33.12,['EUR'],FEE,SETTLED
txn_008145,acc_362,2025-08-08,2025-08-10,-5131.5,['EUR'],WITHDRAWAL,PENDING
txn_009610,acc_759,2025-08-08,2025-08-08,-16.08,['EUR'],WITHDRAWAL,FAILED
txn_004889,acc_508,2025-08-08,2025-08-08,-90.98,['EUR'],WITHDRAWAL,SETTLED
txn_006564,acc_548,2025-08-08,2025-08-08,27.2,['EUR'],DEPOSIT,COMPLETED
txn_004040,acc_612,2025-08-09,2025-08-10,879.87,['EUR'],CARD,COMPLETED
txn_009152,acc_262,2025-08-09,2025-08-09,-27.43,['EUR'],WITHDRAWAL,SETTLED
txn_009232,acc_208,2025-08-09,2025-08-10,37.44,['EUR'],TRANSFER,PENDING
txn_006003,acc_429,2025-08-09,2025-08-10,94.77,['EUR'],CARD,COMPLETED
txn_002841,acc_608,2025-08-09,2025-08-10,2.46,['EUR'],DEPOSIT,COMPLETED
txn_001350,acc_175,2025-08-09,2025-08-09,19.45,['EUR'],TRANSFER,COMPLETED
txn_007963,acc_609,2025-08-09,2025-08-11,-78.71,['EUR'],TRANSFER,PENDING
txn_000066,acc_805,2025-08-09,2025-08-09,65.82,['EUR'],DEPOSIT,COMPLETED
txn_002755,acc_510,2025-08-09,2025-08-09,33.36,['EUR'],DEPOSIT,COMPLETED
txn_005041,acc_569,2025-08-09,2025-08-10,-554.41,['EUR'],WITHDRAWAL,OK
txn_006378,acc_035,2025-08-09,2025-08-09,-681.02,['EUR'],REFUND,COMPLETED
txn_005013,acc_753,2025-08-09,2025-08-09,2102.73,['EUR'],PAYMENT,FAILED
txn_002528,acc_414,2025-08-09,2025-08-09,96.1,['EUR'],CARD,COMPLETED
txn_007736,acc_220,2025-08-09,2025-08-09,64.72,['EUR'],DEPOSIT,PENDING
txn_004550,acc_045,2025-08-09,2025-08-09,-820.93,['EUR'],FEE,COMPLETED
txn_004530,acc_047,2025-08-09,2025-08-09,-61.15,['EUR'],REFUND,PENDING
txn_004509,acc_124,2025-08-09,2025-08-09,-220.72,['EUR'],FEE,COMPLETED
txn_005218,acc_458,2025-08-09,2025-08-09,73.69,['EUR'],CARD,COMPLETED
txn_003364,acc_740,2025-08-09,2025-08-09,48.04,['EUR'],CARD,COMPLETED
txn_006828,acc_880,2025-08-09,2025-08-09,739.76,['EUR'],DEPOSIT,FAILED
txn_001738,acc_025,2025-08-09,2025-08-09,-990.94,['EUR'],TRANSFER,CANCELLED
txn_004219,acc_033,2025-08-09,2025-08-10,923.88,['EUR'],PAYMENT,PENDING
txn_007040,acc_129,2025-08-09,2025-08-10,-579.65,['EUR'],FEE,COMPLETED
txn_009587,acc_694,2025-08-09,2025-08-11,6.86,['EUR'],DEPOSIT,SETTLED
txn_001638,acc_361,2025-08-09,2025-08-10,-100.58,['EUR'],REFUND,COMPLETED
txn_009711,acc_441,2025-08-09,2025-08-10,-83.19,['EUR'],WITHDRAWAL,COMPLETED
txn_005670,acc_427,2025-08-09,2025-08-09,5.55,['EUR'],CARD,CANCELLED
txn_003473,acc_337,2025-08-09,2025-08-10,76.23,['EUR'],PAYMENT,SETTLED
txn_005550,acc_759,2025-08-09,2025-08-09,-67.9,['EUR'],WITHDRAWAL,SETTLED
txn_001928,acc_882,2025-08-09,2025-08-09,7479.83,['EUR'],DEPOSIT,PENDING
txn_002325,acc_782,2025-08-10,2025-08-10,-66.97,['EUR'],WITHDRAWAL,SETTLED
txn_006509,acc_588,2025-08-10,2025-08-10,-258.03,['EUR'],FEE,COMPLETED
txn_007974,acc_163,2025-08-10,2025-08-10,-535.52,['EUR'],WITHDRAWAL,COMPLETED
txn_002810,acc_996,2025-08-10,2025-08-10,-450.94,['EUR'],REFUND,COMPLETED
txn_006106,acc_627,2025-08-10,2025-08-12,38.71,['EUR'],TRANSFER,COMPLETED
txn_007909,acc_457,2025-08-10,2025-08-11,-7.23,['EUR'],FEE,COMPLETED
txn_005234,acc_249,2025-08-10,2025-08-11,5.21,['EUR'],CARD,SETTLED
txn_008819,acc_849,2025-08-10,2025-08-10,972.8,['EUR'],PAYMENT,COMPLETED
txn_005115,acc_360,2025-08-10,2025-08-10,96.72,['EUR'],TRANSFER,COMPLETED
txn_001634,acc_815,2025-08-10,2025-08-10,-96.85,['EUR'],FEE,COMPLETED
txn_003022,acc_869,2025-08-10,2025-08-11,92.96,['EUR'],TRANSFER,SETTLED
txn_001961,acc_911,2025-08-10,2025-08-10,57.9,['EUR'],CARD,SETTLED
txn_007197,acc_569,2025-08-10,2025-08-10,-775.82,['EUR'],WITHDRAWAL,PENDING
txn_003099,acc_168,2025-08-10,2025-08-10,780.66,['EUR'],TRANSFER,COMPLETED
txn_005160,acc_764,2025-08-10,2025-08-12,-22.62,['EUR'],FEE,OK
txn_003424,acc_282,2025-08-10,2025-08-11,52.46,['EUR'],PAYMENT,SETTLED
txn_003136,acc_460,2025-08-10,2025-08-12,50.76,['EUR'],DEPOSIT,CANCELLED
txn_006481,acc_436,2025-08-10,2025-08-10,460.25,['EUR'],CARD,SETTLED
txn_008283,acc_516,2025-08-10,2025-08-10,117.24,['EUR'],CARD,SETTLED
txn_002386,acc_107,2025-08-10,2025-08-10,798.28,['EUR'],DEPOSIT,COMPLETED
txn_009161,acc_330,2025-08-10,2025-08-10,54.91,['EUR'],DEPOSIT,COMPLETED
txn_001298,acc_469,2025-08-10,2025-08-10,66.25,['EUR'],PAYMENT,SETTLED
txn_008557,acc_224,2025-08-10,2025-08-13,-32.4,['EUR'],REFUND,PENDING
txn_003830,acc_989,2025-08-10,2025-08-11,449.68,['EUR'],DEPOSIT,SETTLED
txn_005823,acc_258,2025-08-10,2025-08-10,-229.94,['EUR'],FEE,SETTLED
txn_006897,acc_501,2025-08-10,2025-08-11,2.48,['EUR'],PAYMENT,SETTLED
txn_006752,acc_868,2025-08-10,2025-08-10,-151.91,['EUR'],WITHDRAWAL,COMPLETED
txn_004487,acc_308,2025-08-10,2025-08-10,-465.92,['EUR'],FEE,PENDING
txn_009795,acc_401,2025-08-10,2025-08-10,-91.02,['EUR'],TRANSFER,PENDING
txn_005602,acc_133,2025-08-10,2025-08-10,-43.03,['EUR'],WITHDRAWAL,COMPLETED
txn_004183,acc_599,2025-08-10,2025-08-10,-84.78,['EUR'],WITHDRAWAL,COMPLETED
txn_003878,acc_402,2025-08-11,2025-08-11,-88.29,['EUR'],WITHDRAWAL,SETTLED
txn_009559,acc_550,2025-08-11,2025-08-11,-19.8,['EUR'],REFUND,COMPLETED
txn_002896,acc_109,2025-08-11,2025-08-11,-552.82,['EUR'],TRANSFER,COMPLETED
txn_001070,acc_421,2025-08-11,2025-08-12,83.19,['EUR'],CARD,SETTLED
txn_004189,acc_590,2025-08-11,2025-08-13,-2.85,['EUR'],REFUND,COMPLETED
txn_006209,acc_249,2025-08-11,2025-08-11,-388.12,['EUR'],REFUND,COMPLETED
txn_003631,acc_485,2025-08-11,2025-08-11,-430.14,['EUR'],TRANSFER,COMPLETED
txn_003526,acc_013,2025-08-11,2025-08-11,-25.46,['EUR'],WITHDRAWAL,COMPLETED
txn_000788,acc_793,2025-08-11,2025-08-11,785.83,['EUR'],DEPOSIT,SETTLED
txn_008126,acc_529,2025-08-11,2025-08-11,-163.34,['EUR'],FEE,OK
txn_004181,acc_441,2025-08-11,2025-08-11,-54.35,['EUR'],WITHDRAWAL,COMPLETED
txn_002924,acc_904,2025-08-11,2025-08-11,-179.61,['EUR'],TRANSFER,COMPLETED
txn_000520,acc_207,2025-08-11,2025-08-11,-6645.04,['EUR'],FEE,SETTLED
txn_004654,acc_786,2025-08-11,2025-08-11,-85.09,['EUR'],WITHDRAWAL,COMPLETED
txn_008508,acc_1000,2025-08-11,2025-08-11,-74.0,['EUR'],FEE,SETTLED
txn_004740,acc_089,2025-08-11,2025-08-14,-61.87,['EUR'],WITHDRAWAL,SETTLED
txn_008435,acc_159,2025-08-11,2025-08-11,914.61,['EUR'],TRANSFER,COMPLETED
txn_006341,acc_171,2025-08-11,2025-08-11,8285.07,['EUR'],DEPOSIT,COMPLETED
txn_005491,acc_009,2025-08-11,2025-08-11,-53.68,['EUR'],WITHDRAWAL,CANCELLED
txn_009453,acc_881,2025-08-11,2025-08-11,695.67,['EUR'],CARD,PENDING
txn_006060,acc_936,2025-08-11,2025-08-12,55.46,['EUR'],CARD,COMPLETED
txn_009878,acc_653,2025-08-11,2025-08-11,-671.99,['EUR'],FEE,PENDING
txn_000145,acc_101,2025-08-11,2025-08-11,733.5,['EUR'],CARD,COMPLETED
txn_000912,acc_013,2025-08-11,2025-08-14,79.93,['EUR'],DEPOSIT,SETTLED
txn_004097,acc_248,2025-08-11,2025-08-11,-37.15,['EUR'],FEE,COMPLETED
txn_002366,acc_789,2025-08-11,2025-08-11,8202.52,['EUR'],DEPOSIT,OK
txn_003456,acc_752,2025-08-11,2025-08-11,156.9,['EUR'],CARD,OK
txn_000449,acc_119,2025-08-11,2025-08-11,-61.27,['EUR'],REFUND,SETTLED
txn_008587,acc_494,2025-08-11,2025-08-11,-66.87,['EUR'],FEE,SETTLED
txn_007468,acc_573,2025-08-11,2025-08-11,1548.2,['EUR'],PAYMENT,OK
txn_008130,acc_347,2025-08-12,2025-08-15,18.97,['EUR'],CARD,COMPLETED
txn_001248,acc_526,2025-08-12,2025-08-12,-7789.36,['EUR'],REFUND,SETTLED
txn_004658,acc_401,2025-08-12,2025-08-12,46.97,['EUR'],CARD,SETTLED
txn_007332,acc_916,2025-08-12,2025-08-12,7.19,['EUR'],CARD,COMPLETED
txn_008124,acc_711,2025-08-12,2025-08-12,85.78,['EUR'],PAYMENT,COMPLETED
txn_002585,acc_518,2025-08-12,2025-08-12,-84.71,['EUR'],FEE,PENDING
txn_000231,acc_094,2025-08-12,2025-08-14,2998.34,['EUR'],DEPOSIT,FAILED
txn_003778,acc_769,2025-08-12,2025-08-13,67.33,['EUR'],PAYMENT,CANCELLED
txn_003146,acc_335,2025-08-12,2025-08-12,-84.96,['EUR'],FEE,COMPLETED
txn_002297,acc_742,2025-08-12,2025-08-12,42.99,['EUR'],DEPOSIT,COMPLETED
txn_004852,acc_240,2025-08-12,2025-08-12,-83.71,['EUR'],FEE,COMPLETED
txn_001012,acc_890,2025-08-12,2025-08-12,68.91,['EUR'],PAYMENT,PENDING
txn_002826,acc_273,2025-08-12,2025-08-12,14.95,['EUR'],DEPOSIT,COMPLETED
txn_004772,acc_215,2025-08-12,2025-08-12,-38.01,['EUR'],TRANSFER,COMPLETED
txn_009766,acc_697,2025-08-12,2025-08-15,28.88,['EUR'],TRANSFER,COMPLETED
txn_005547,acc_469,2025-08-12,2025-08-12,-980.5,['EUR'],REFUND,CANCELLED
txn_009990,acc_513,2025-08-12,2025-08-12,41.38,['EUR'],DEPOSIT,SETTLED
txn_000959,acc_149,2025-08-12,2025-08-12,-61.33,['EUR'],TRANSFER,COMPLETED
txn_001073,acc_433,2025-08-12,2025-08-12,-133.3,['EUR'],TRANSFER,COMPLETED
txn_009946,acc_998,2025-08-12,2025-08-12,73.94,['EUR'],PAYMENT,COMPLETED
txn_000495,acc_811,2025-08-12,2025-08-15,-538.48,['EUR'],REFUND,COMPLETED
txn_006967,acc_626,2025-08-12,2025-08-12,594.03,['EUR'],CARD,SETTLED
txn_002731,acc_141,2025-08-12,2025-08-12,-4556.7,['EUR'],TRANSFER,SETTLED
txn_009768,acc_680,2025-08-12,2025-08-12,31.93,['EUR'],TRANSFER,COMPLETED
txn_001876,acc_282,2025-08-12,2025-08-12,-800.48,['EUR'],REFUND,SETTLED
txn_008417,acc_944,2025-08-13,2025-08-13,-71.81,['EUR'],REFUND,FAILED
txn_008594,acc_697,2025-08-13,2025-08-14,17.58,['EUR'],PAYMENT,SETTLED
txn_005538,acc_181,2025-08-13,2025-08-13,-4517.44,['EUR'],WITHDRAWAL,COMPLETED
txn_000130,acc_902,2025-08-13,2025-08-13,209.28,['EUR'],PAYMENT,SETTLED
txn_000755,acc_751,2025-08-13,2025-08-13,-69.24,['EUR'],REFUND,SETTLED
txn_006137,acc_178,2025-08-13,2025-08-13,63.62,['EUR'],PAYMENT,COMPLETED
txn_004102,acc_457,2025-08-13,2025-08-13,829.79,['EUR'],PAYMENT,PENDING
txn_003489,acc_195,2025-08-13,2025-08-16,-26.59,['EUR'],WITHDRAWAL,SETTLED
txn_000637,acc_391,2025-08-13,2025-08-13,66.41,['EUR'],DEPOSIT,COMPLETED
txn_000385,acc_817,2025-08-13,2025-08-14,-69.59,['EUR'],FEE,PENDING
